analysis_spec,sample_role,ccn_str,facility_name_treatment,analysis_state,year,ever_treated,treat_year,post_treat,event_time,did_treat,deal_id,reit_name,platform_name,ownership_effective_date,source_group,verification_tier,ltcfocus_state,ltcfocus_county,facility_name_ltcfocus,ltcfocus_total_beds,ltcfocus_occupancy_pct,ltcfocus_residents,baseline_medicaid_share,baseline_medicaid_n_years,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_directcare_hprd,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,sample_main_staffing,treated_ever,matched_sample,analysis_sample_label
reit_extended_same_state_matched,control,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,2018,0,,0,,0,,,,,,,DE,3.0,KENTMERE REHABILITATION AND HEALTHCARE CENTER,106.0,93.4,,55.86246913580246,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,58.59,24.24,3.696,0.732,0.651,2.313,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,2019,0,,0,,0,,,,,,,DE,3.0,KENTMERE REHABILITATION AND HEALTHCARE CENTER,106.0,92.45,,55.86246913580246,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,35.71,13.27,3.636033807462379,0.9487425273139558,0.5650484436198723,2.122242836528551,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,2020,0,,0,,0,,,,,,,DE,3.0,KENTMERE REHABILITATION AND HEALTHCARE CENTER,106.0,96.23,,55.86246913580246,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,63.73,18.63,3.6694444444444447,0.7344444444444445,0.8622222222222221,2.0727777777777776,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,2021,0,,0,,0,,,,,,,DE,3.0,KENTMERE REHABILITATION AND HEALTHCARE CENTER,106.0,87.74,,55.86246913580246,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,60.22,15.05,3.599,0.68,1.112,1.807,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,2022,0,,0,,0,,,,,,,DE,,KENTMERE REHABILITATION AND HEALTHCARE CENTER,106.0,87.74,,55.86246913580246,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,60.22,15.05,3.2585,0.5451,0.8389,1.8745,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,2023,0,,0,,0,,,,,,,DE,,KENTMERE REHABILITATION AND HEALTHCARE CENTER,104.0,95.19,,55.86246913580246,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,63.64,19.19,3.5195,0.6298,0.875,2.0147,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2009,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,90.67,2.0,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,82.35,11.76,3.593382352941177,0.5731617647058824,0.6794117647058824,2.340808823529412,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2010,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,90.67,2.0,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,82.35,11.76,3.593382352941177,0.5731617647058824,0.6794117647058824,2.340808823529412,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2011,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,92.0,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,82.61,8.7,3.515,0.533,0.7,2.283,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2012,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,93.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,81.43,8.57,3.913,0.538,0.686,2.689,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2013,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,93.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,81.43,8.57,3.913,0.538,0.686,2.689,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2014,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,91.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,83.21,10.22,3.456,0.591,0.604,2.261,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2015,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,97.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,86.99,6.85,3.581,0.576,0.59,2.414,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2016,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,93.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,80.71,8.57,3.584,0.753,0.468,2.363,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2017,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,93.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,84.29,10.0,3.663,0.895,0.519,2.249,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2018,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,90.0,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,88.89,5.19,3.9592289196169927,0.8721841331678012,0.509474078513635,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2019,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,91.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.83,5.11,3.8660980810234538,0.8875154303669622,0.5126921782067108,2.4658904724497814,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2021,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,91.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.83,5.11,3.331,0.541,0.759,2.031,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2022,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,71.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,87.85,2.8,3.0693,0.5202,0.7916,1.7575,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085002,EXCELCARE AT WILMINGTON LLC,DE,2023,0,,0,,0,,,,,,,DE,3.0,PARKVIEW NURSING,150.0,71.33,,82.69469135802468,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,87.85,2.8,3.3537,0.4914,0.9699,1.8924,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2009,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,98.0,4.0,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,69.39,17.35,3.4357142857142864,0.4030612244897959,0.7663265306122449,2.266326530612245,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2010,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,93.0,5.0,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,82.8,6.45,3.772043010752688,0.4919354838709676,0.8370967741935483,2.443010752688172,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2011,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,93.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,82.8,6.45,3.772,0.492,0.837,2.443,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2012,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,96.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,79.17,6.25,4.067,0.596,0.793,2.678,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2013,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,96.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,79.17,6.25,4.067,0.596,0.793,2.678,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2014,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,93.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,88.17,6.45,3.825,0.596,0.952,2.277,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2015,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,92.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,85.87,9.78,3.419,0.599,0.536,2.283,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2016,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,89.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,89.89,7.87,4.286,0.792,0.88,2.614,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2017,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,89.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,83.15,4.49,4.081,0.517,1.261,2.302,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2018,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,89.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,83.15,4.49,4.081,0.517,1.261,2.302,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2019,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,92.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,72.83,10.87,3.6500019830160513,0.4170153275475924,1.1188610488988429,2.1141256065696155,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2020,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,98.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,74.49,8.16,4.256460025481765,0.5720954769867813,1.280478579391623,2.4038859691033605,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2021,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,92.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,72.83,10.87,3.451,0.512,0.982,1.957,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2022,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,94.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,71.28,9.57,3.61,0.3835,1.0412,2.1853,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085012,REGENCY HEALTHCARE & REHAB CENTER,DE,2023,0,,0,,0,,,,,,,DE,3.0,REGENCY HEALTHCARE & REHAB CENTER,100.0,94.0,,81.04592592592593,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,69.15,6.38,3.5644,0.324,1.142,2.0985,1,0,1,control_same_state_matched
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2009,1,2021.0,0,-12.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,93.4,5.0,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,57.58,22.22,3.727272727272727,0.3146464646464647,1.2343434343434343,2.178282828282828,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2010,1,2021.0,0,-11.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,96.23,4.0,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,65.69,22.55,3.2215686274509805,0.5750000000000001,1.028921568627451,1.6176470588235294,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2011,1,2021.0,0,-10.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,96.23,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,65.69,22.55,3.222,0.575,1.029,1.618,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2012,1,2021.0,0,-9.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,93.4,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,71.72,17.17,3.784,0.813,0.754,2.217,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2013,1,2021.0,0,-8.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,88.68,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,74.47,12.77,3.809,0.527,1.133,2.149,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2014,1,2021.0,0,-7.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,93.4,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,75.76,13.13,3.611,0.786,0.756,2.069,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2015,1,2021.0,0,-6.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,90.57,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,78.13,13.54,3.804,0.743,0.9,2.161,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2016,1,2021.0,0,-5.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,93.4,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,80.81,10.1,3.415,0.723,0.798,1.894,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2017,1,2021.0,0,-4.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,90.57,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,82.29,9.38,3.487,0.744,0.779,1.964,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2018,1,2021.0,0,-3.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,90.57,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,82.29,9.38,3.487,0.744,0.779,1.964,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2019,1,2021.0,0,-2.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,91.51,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,83.51,9.28,3.716492965964695,0.6833818155779059,0.9497190597706386,2.0833920906161505,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2020,1,2021.0,0,-1.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,HILLSIDE CENTER,106.0,91.51,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,83.51,9.28,3.3688059048471772,0.5951319623285071,0.9473450811916468,1.8263288613270237,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2021,1,2021.0,1,0.0,1,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,COMPLETE CARE AT HILLSIDE LLC,106.0,83.02,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,76.14,17.05,3.446,0.751,0.935,1.759,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2022,1,2021.0,1,1.0,1,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,COMPLETE CARE AT HILLSIDE LLC,106.0,83.02,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,76.14,17.05,3.258,0.5274,0.9545,1.776,1,1,1,REIT003
reit_extended_same_state_matched,treated,085013,COMPLETE CARE AT HILLSIDE LLC,DE,2023,1,2021.0,1,2.0,1,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,3.0,COMPLETE CARE AT HILLSIDE LLC,106.0,92.45,,75.12083333333334,12.0,2009.0,2020.0,treated_all_preyears,,65.31,15.31,3.5374,0.4043,0.9957,2.1374,1,1,1,REIT003
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2009,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,92.74,3.0,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,56.52,20.0,3.542608695652174,0.6017391304347827,0.6408695652173912,2.3,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2010,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,89.52,3.0,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,65.77,20.72,3.8364864864864865,0.7720720720720721,0.5896396396396396,2.4747747747747746,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2011,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,86.29,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,64.49,19.63,3.953,0.81,0.643,2.5,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2012,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,86.29,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,64.49,19.63,3.953,0.81,0.643,2.5,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2013,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,87.9,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,68.81,19.27,3.801,0.851,0.617,2.333,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2014,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,88.71,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,67.27,17.27,3.759,0.851,0.57,2.339,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2015,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,97.58,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,75.21,19.01,3.681,0.757,0.567,2.357,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2016,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,97.58,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,75.21,19.01,3.264,0.715,0.534,2.016,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2017,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,91.13,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,76.11,16.81,3.488,0.584,0.74,2.164,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2018,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,88.71,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,77.27,16.36,3.487,0.617,0.807,2.062,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2019,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,87.1,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,71.3,19.44,3.4675166964769475,0.6368991998292969,0.7971319418730897,2.033485554774561,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2020,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,87.1,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,71.3,19.44,3.823945825602968,0.7526516264687693,0.822753312719027,2.248540886415172,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2021,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,84.68,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.1,13.33,3.28,0.577,0.957,1.747,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2022,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,84.68,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.1,13.33,3.4239,0.5843,0.8954,1.9442,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,085015,SEAFORD CENTER,DE,2023,0,,0,,0,,,,,,,DE,5.0,SEAFORD CENTER,124.0,74.19,,67.05823045267489,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,81.52,6.52,3.6927,0.6539,0.8669,2.1719,1,0,1,control_same_state_matched
reit_extended_same_state_matched,treated,085027,COMPLETE CARE AT SILVER LAKE LLC,DE,2009,1,2021.0,0,-12.0,0,REIT003,Welltower,Aurora / Complete Care former Genesis subset,2021.0,welltower_aurora_2021_reverse_engineered,reverse_engineered,DE,1.0,SILVER LAKE CENTER,120.0,91.67,0.0,66.40916666666666,12.0,2009.0,2020.0,treated_all_preyears,,60.91,22.73,3.4890909090909092,0.7631818181818181,0.5395454545454547,2.1863636363636365,1,1,1,REIT003
