ccn_str,facility_name_reit_file,state,owner_cluster,year,event_time,ltcfocus_facility_name,ltcfocus_state,ltcfocus_total_beds,ltcfocus_residents,ltcfocus_avg_dailycensus,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,ltcfocus_directcare_hprd,ltcfocus_source_file
396003,MANORCARE HEALTH SERVICES-MONROEVILLE,PA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-MONROEVILLE,PA,120,,109.46,47.71,11.93,0.826,0.819,1.768,3.412,facility_2013.xls
396066,MANORCARE HEALTH SERVICES-WHITEHALL BO,PA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-WHITEHALL BO,PA,150,,,46.15,21.68,0.8905594405594405,0.5744755244755245,1.8017482517482517,3.266783216783217,facil2009new.xls
396066,MANORCARE HEALTH SERVICES-WHITEHALL BO,PA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-WHITEHALL BO,PA,150,,,53.96,19.42,1.1949640287769785,0.452158273381295,1.9399280575539568,3.5870503597122303,facil2010new.xls
396066,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,PA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,PA,150,,134.34,40.58,20.29,1.177,0.39,1.979,3.546,facility_2011.xls
396066,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,PA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,PA,150,,137.19,41.84,19.86,1.161,0.362,1.871,3.394,facility_2012.xls
396066,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,PA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-WHITEHALL BOROUGH,PA,166,,137.61,37.5,24.22,1.268,0.463,2.314,4.045,facility_2013.xls
425008,HEARTLAND OF COLUMBIA REHAB AND NURSIN,SC,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF COLUMBIA REHAB AND NURSIN,SC,132,,,56.36,24.55,0.5331818181818182,0.7327272727272727,2.1131818181818183,3.37909090909091,facil2009new.xls
425008,HEARTLAND OF COLUMBIA REHAB AND NURSIN,SC,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF COLUMBIA REHAB AND NURSIN,SC,132,,,59.02,27.05,0.4069672131147541,0.8254098360655738,2.0545081967213115,3.286885245901639,facil2010new.xls
425008,HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,SC,132,,107.32,63.64,16.36,0.314,1.162,2.245,3.722,facility_2011.xls
425008,HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,SC,132,,89.54,71.58,18.95,0.999,0.737,2.274,4.009,facility_2012.xls
425008,HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF COLUMBIA REHAB AND NURSING CENTER,SC,132,,91.37,64.29,20.41,0.802,0.59,2.1,3.492,facility_2013.xls
425105,HEARTLAND OF LEXINGTON REHAB AND NURSI,SC,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF LEXINGTON REHAB AND NURSI,SC,132,,,65.05,18.45,0.1504854368932038,1.128155339805825,2.155339805825242,3.4339805825242715,facil2009new.xls
425105,HEARTLAND OF LEXINGTON REHAB AND NURSI,SC,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF LEXINGTON REHAB AND NURSI,SC,132,,,53.7,25.93,0.3287037037037037,1.1143518518518518,2.0972222222222223,3.540277777777778,facil2010new.xls
425105,HEARTLAND OF LEXINGTON REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF LEXINGTON REHAB AND NURSING CENTER,SC,132,,104.28,58.77,16.67,0.337,0.965,2.211,3.512,facility_2011.xls
425105,HEARTLAND OF LEXINGTON REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF LEXINGTON REHAB AND NURSING CENTER,SC,132,,85.21,66.67,14.94,0.641,0.877,2.34,3.858,facility_2012.xls
425105,HEARTLAND OF LEXINGTON REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF LEXINGTON REHAB AND NURSING CENTER,SC,132,,88.62,56.67,25.56,0.47,1.139,2.27,3.879,facility_2013.xls
425289,HEARTLAND HEALTHCARE CENTER- CHARLESTO,SC,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND HEALTHCARE CENTER- CHARLESTO,SC,105,,,48.28,27.59,0.3281609195402299,0.8867816091954024,2.2045977011494253,3.4195402298850577,facil2009new.xls
425289,HEARTLAND HEALTHCARE CENTER- CHARLESTO,SC,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND HEALTHCARE CENTER- CHARLESTO,SC,105,,,42.53,29.89,0.3362068965517241,0.8867816091954024,2.2045977011494253,3.4275862068965517,facil2010new.xls
425289,HEARTLAND HEALTHCARE CENTER- CHARLESTON,SC,Healthpeak / HCR ManorCare,2011,0,HEARTLAND HEALTHCARE CENTER- CHARLESTON,SC,105,,97.13,42.53,29.89,0.336,0.887,2.205,3.428,facility_2011.xls
425289,HEARTLAND HEALTHCARE CENTER- CHARLESTON,SC,Healthpeak / HCR ManorCare,2012,1,HEARTLAND HEALTHCARE CENTER- CHARLESTON,SC,135,,90.06,52.17,27.17,0.652,0.734,2.258,3.643,facility_2012.xls
425289,HEARTLAND HEALTHCARE CENTER- CHARLESTON,SC,Healthpeak / HCR ManorCare,2013,2,HEARTLAND HEALTHCARE CENTER- CHARLESTON,SC,135,,83.32,46.81,39.36,0.413,0.616,2.07,3.098,facility_2013.xls
425362,HEARTLAND OF WEST ASHLEY REHAB AND NUR,SC,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF WEST ASHLEY REHAB AND NUR,SC,99,,,24.21,42.11,0.311578947368421,0.7947368421052632,1.9952631578947368,3.101578947368421,facil2009new.xls
425362,HEARTLAND OF WEST ASHLEY REHAB AND NUR,SC,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF WEST ASHLEY REHAB AND NUR,SC,99,,,20.93,44.19,0.6255813953488372,0.7877906976744186,2.191860465116279,3.605232558139535,facil2010new.xls
425362,HEARTLAND OF WEST ASHLEY REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF WEST ASHLEY REHAB AND NURSING CENTER,SC,99,,82.27,19.75,46.91,0.665,0.571,1.892,3.128,facility_2011.xls
425362,HEARTLAND OF WEST ASHLEY REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF WEST ASHLEY REHAB AND NURSING CENTER,SC,121,,77.1,20.45,54.55,0.643,0.448,2.281,3.372,facility_2012.xls
425362,HEARTLAND OF WEST ASHLEY REHAB AND NURSING CENTER,SC,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF WEST ASHLEY REHAB AND NURSING CENTER,SC,125,,77.9,18.18,43.18,0.875,0.515,2.046,3.436,facility_2013.xls
435004,MANORCARE HEALTH SERVICES,SD,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,SD,99,,,35.63,34.48,0.7103448275862069,0.5252873563218391,1.9764367816091952,3.212068965517241,facil2009new.xls
435004,MANORCARE HEALTH SERVICES,SD,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,SD,99,,,40.96,25.3,0.7584337349397591,0.5120481927710844,2.110240963855422,3.3807228915662653,facil2010new.xls
435004,MANORCARE HEALTH SERVICES,SD,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,SD,99,,78.03,39.76,27.71,0.808,0.484,2.092,3.385,facility_2011.xls
435004,MANORCARE HEALTH SERVICES,SD,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,SD,99,,83.92,47.37,31.58,0.813,0.601,2.263,3.677,facility_2012.xls
435004,MANORCARE HEALTH SERVICES,SD,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES,SD,99,,79.81,41.11,32.22,0.721,0.483,1.549,2.752,facility_2013.xls
455333,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,TX,134,,,30.67,28.0,0.3353333333333333,1.2606666666666666,2.1466666666666665,3.7426666666666666,facil2009new.xls
455333,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,TX,134,,,39.39,24.24,0.7515151515151516,0.9742424242424244,2.3431818181818183,4.068939393939394,facil2010new.xls
455333,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,TX,134,,64.23,39.39,24.24,0.752,0.974,2.343,4.069,facility_2011.xls
455333,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,TX,134,,63.77,33.33,29.33,1.029,0.582,2.089,3.699,facility_2012.xls
455333,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES,TX,134,,58.11,40.38,25.0,0.671,1.24,2.103,4.014,facility_2013.xls
455457,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,TX,104,,,59.78,10.87,0.1657608695652174,0.7875,1.9891304347826089,2.942391304347826,facil2009new.xls
455457,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,TX,104,,,48.42,16.84,0.3815789473684211,0.9010526315789474,1.9157894736842105,3.1984210526315784,facil2010new.xls
455457,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,TX,88,,83.95,52.94,28.24,0.242,1.081,1.951,3.274,facility_2011.xls
455457,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,TX,104,,81.1,62.5,9.09,0.432,0.602,1.741,2.775,facility_2012.xls
455457,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES,TX,104,,87.14,62.5,9.09,0.432,0.602,1.741,2.775,facility_2013.xls
455472,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,TX,113,,,58.44,10.39,0.2155844155844155,1.0824675324675324,2.177922077922078,3.4759740259740255,facil2009new.xls
455472,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,TX,113,,,64.0,10.67,0.6739999999999999,0.7066666666666667,1.988,3.368666666666667,facil2010new.xls
455472,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,TX,113,,78.11,61.8,22.47,0.551,0.898,2.147,3.596,facility_2011.xls
455472,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,TX,113,,84.06,67.47,18.07,0.825,0.792,2.419,4.036,facility_2012.xls
455472,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES,TX,113,,72.02,65.06,18.07,0.627,0.677,2.001,3.304,facility_2013.xls
455494,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,TX,163,,,33.02,13.21,0.5080188679245282,1.1608490566037737,2.350471698113207,4.019339622641509,facil2009new.xls
455494,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,TX,163,,,38.1,10.48,0.4676190476190476,1.3004761904761903,2.355238095238095,4.123333333333334,facil2010new.xls
455494,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,TX,163,,102.76,37.0,9.0,0.41,1.212,2.094,3.715,facility_2011.xls
455494,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,TX,163,,100.14,46.0,10.0,0.486,1.158,2.112,3.756,facility_2012.xls
455494,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES,TX,163,,100.06,41.58,18.81,0.626,1.09,2.033,3.749,facility_2013.xls
455653,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,TX,204,,,87.79,3.49,0.2130813953488372,1.0319767441860466,2.0709302325581396,3.3159883720930226,facil2009new.xls
455653,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,TX,204,,,77.65,9.41,0.2058823529411764,1.1658823529411764,2.0088235294117647,3.380588235294118,facil2010new.xls
455653,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,TX,204,,157.27,77.65,9.41,0.206,1.166,2.009,3.381,facility_2011.xls
455653,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,TX,204,,156.08,93.75,2.5,0.132,1.134,1.975,3.241,facility_2012.xls
455653,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES,TX,204,,142.07,85.03,6.8,0.31,1.229,2.211,3.75,facility_2013.xls
455742,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES,TX,106,,,21.43,22.86,0.2478571428571429,1.2771428571428571,2.0721428571428575,3.5971428571428574,facil2009new.xls
455742,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES,TX,106,,,31.34,23.88,0.191044776119403,1.332089552238806,2.1141791044776115,3.6373134328358208,facil2010new.xls
455742,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES,TX,106,,63.28,33.78,18.92,0.476,1.446,2.341,4.263,facility_2011.xls
455742,MANORCARE HEALTH SERVICES,TX,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES,TX,106,,60.31,44.62,15.38,0.774,0.67,1.805,3.249,facility_2012.xls
455742,HEARTLAND CARE CENTER - SAN ANTONIO NORTH,TX,Healthpeak / HCR ManorCare,2013,2,HEARTLAND CARE CENTER - SAN ANTONIO NORTH,TX,52,,51.86,50.0,23.08,0.86,0.612,2.087,3.559,facility_2013.xls
455756,HEARTLAND HEALTH CARE CENTER OF WEST H,TX,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND HEALTH CARE CENTER OF WEST H,TX,161,,,15.38,24.36,0.6435897435897435,0.8756410256410256,2.056410256410256,3.575641025641026,facil2009new.xls
455756,HEARTLAND HEALTH CARE CENTER OF WEST H,TX,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND HEALTH CARE CENTER OF WEST H,TX,161,,,26.09,23.19,0.9637681159420288,0.8789855072463769,2.155072463768116,3.997826086956522,facil2010new.xls
455756,HEARTLAND HEALTH CARE CENTER OF WEST HOUSTON AT RO,TX,Healthpeak / HCR ManorCare,2011,0,HEARTLAND HEALTH CARE CENTER OF WEST HOUSTON AT RO,TX,161,,64.99,24.62,33.85,1.205,0.482,1.655,3.342,facility_2011.xls
455756,HEARTLAND HEALTH CARE CENTER OF WEST HOUSTON AT RO,TX,Healthpeak / HCR ManorCare,2012,1,HEARTLAND HEALTH CARE CENTER OF WEST HOUSTON AT RO,TX,161,,61.42,29.09,29.09,1.288,0.49,1.854,3.632,facility_2012.xls
455756,MANORCARE HEALTH SERVICES ? WEST HOUSTON,TX,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES ? WEST HOUSTON,TX,161,,50.26,40.48,35.71,0.92,1.239,2.419,4.579,facility_2013.xls
455762,HEARTLAND OF SAN ANTONIO,TX,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND OF SAN ANTONIO,TX,162,,,47.79,24.26,0.4125,0.8915441176470589,1.8897058823529411,3.19375,facil2009new.xls
455762,HEARTLAND OF SAN ANTONIO,TX,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND OF SAN ANTONIO,TX,162,,,50.77,30.0,0.3719230769230769,0.7892307692307694,1.9196153846153845,3.080769230769231,facil2010new.xls
455762,HEARTLAND OF SAN ANTONIO,TX,Healthpeak / HCR ManorCare,2011,0,HEARTLAND OF SAN ANTONIO,TX,162,,122.1,54.81,27.41,0.435,0.725,1.734,2.894,facility_2011.xls
455762,HEARTLAND OF SAN ANTONIO,TX,Healthpeak / HCR ManorCare,2012,1,HEARTLAND OF SAN ANTONIO,TX,162,,119.79,51.28,23.93,0.547,0.735,1.836,3.118,facility_2012.xls
455762,HEARTLAND OF SAN ANTONIO,TX,Healthpeak / HCR ManorCare,2013,2,HEARTLAND OF SAN ANTONIO,TX,162,,122.61,53.97,25.4,0.594,0.747,1.91,3.25,facility_2013.xls
455794,HEARTLAND HEALTH CARE CENTER AT WILLOW,TX,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND HEALTH CARE CENTER AT WILLOW,TX,120,,,16.67,24.07,0.3699074074074074,1.528703703703704,1.9800925925925927,3.878703703703703,facil2009new.xls
455794,HEARTLAND HEALTH CARE CENTER AT WILLOW,TX,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND HEALTH CARE CENTER AT WILLOW,TX,120,,,19.28,31.33,0.3614457831325301,1.1957831325301205,1.986144578313253,3.543373493975904,facil2010new.xls
455794,HEARTLAND HEALTH CARE CENTER AT WILLOWBROOK,TX,Healthpeak / HCR ManorCare,2011,0,HEARTLAND HEALTH CARE CENTER AT WILLOWBROOK,TX,120,,62.55,34.92,15.87,1.081,0.577,1.948,3.606,facility_2011.xls
455794,HEARTLAND HEALTH CARE CENTER AT WILLOWBROOK,TX,Healthpeak / HCR ManorCare,2012,1,HEARTLAND HEALTH CARE CENTER AT WILLOWBROOK,TX,120,,62.06,43.75,17.19,1.23,0.313,1.993,3.536,facility_2012.xls
455794,HEARTLAND HEALTH CARE CENTER AT WILLOWBROOK,TX,Healthpeak / HCR ManorCare,2013,2,HEARTLAND HEALTH CARE CENTER AT WILLOWBROOK,TX,120,,63.35,35.48,29.03,1.465,0.331,2.108,3.903,facility_2013.xls
455798,HEARTLAND HEALTH CARE CENTER,TX,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND HEALTH CARE CENTER,TX,120,,,28.21,29.49,0.3608974358974359,1.0564102564102564,1.8173076923076923,3.2346153846153847,facil2009new.xls
455798,HEARTLAND HEALTH CARE CENTER,TX,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND HEALTH CARE CENTER,TX,120,,,25.61,15.85,0.1713414634146341,1.2719512195121951,2.124390243902439,3.5676829268292685,facil2010new.xls
455798,HEARTLAND HEALTH CARE CENTER,TX,Healthpeak / HCR ManorCare,2011,0,HEARTLAND HEALTH CARE CENTER,TX,120,,69.59,31.88,21.74,0.259,1.236,1.896,3.391,facility_2011.xls
455798,HEARTLAND HEALTH CARE CENTER,TX,Healthpeak / HCR ManorCare,2012,1,HEARTLAND HEALTH CARE CENTER,TX,120,,66.71,32.35,20.59,0.355,1.004,1.953,3.312,facility_2012.xls
455798,HEARTLAND HEALTH CARE CENTER,TX,Healthpeak / HCR ManorCare,2013,2,HEARTLAND HEALTH CARE CENTER,TX,120,,67.28,31.15,13.11,0.452,1.114,2.233,3.798,facility_2013.xls
455799,HEARTLAND HEALTHCARE CENTER,TX,Healthpeak / HCR ManorCare,2009,-2,HEARTLAND HEALTHCARE CENTER,TX,120,,,20.2,20.2,0.3368686868686869,0.9393939393939394,2.021717171717172,3.2979797979797985,facil2009new.xls
455799,HEARTLAND HEALTHCARE CENTER,TX,Healthpeak / HCR ManorCare,2010,-1,HEARTLAND HEALTHCARE CENTER,TX,120,,,18.89,32.22,0.3161111111111111,1.086666666666667,1.9705555555555552,3.3733333333333335,facil2010new.xls
455799,HEARTLAND HEALTHCARE CENTER,TX,Healthpeak / HCR ManorCare,2011,0,HEARTLAND HEALTHCARE CENTER,TX,120,,89.24,21.9,24.76,0.345,0.881,1.752,2.978,facility_2011.xls
455799,HEARTLAND HEALTHCARE CENTER,TX,Healthpeak / HCR ManorCare,2012,1,HEARTLAND HEALTHCARE CENTER,TX,120,,82.37,24.14,21.84,0.348,1.039,1.844,3.23,facility_2012.xls
455799,HEARTLAND HEALTHCARE CENTER,TX,Healthpeak / HCR ManorCare,2013,2,HEARTLAND HEALTHCARE CENTER,TX,120,,78.24,30.86,19.75,0.449,0.912,1.934,3.295,facility_2013.xls
495011,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,96,,,59.26,19.75,0.328395061728395,1.480246913580247,2.0067901234567898,3.815432098765432,facil2009new.xls
495011,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,96,,,66.23,19.48,0.6012987012987012,1.512337662337662,2.4045454545454548,4.518181818181818,facil2010new.xls
495011,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,96,,76.97,64.71,23.53,0.504,1.092,1.994,3.589,facility_2011.xls
495011,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,96,,78.74,66.23,23.38,0.721,0.891,2.339,3.951,facility_2012.xls
495011,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-ALEXANDRIA,VA,96,,77.85,67.11,18.42,0.581,0.989,2.189,3.759,facility_2013.xls
495045,MANORCARE HEALTH SERVICES-STRATFORD HA,VA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-STRATFORD HA,VA,194,,,61.27,19.65,0.3257225433526012,0.9450867052023122,1.8965317919075144,3.167341040462428,facil2009new.xls
495045,MANORCARE HEALTH SERVICES-STRATFORD HA,VA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-STRATFORD HA,VA,194,,,73.74,15.08,0.3974860335195531,0.8027932960893855,1.76536312849162,2.9656424581005587,facil2010new.xls
495045,MANORCARE HEALTH SERVICES-STRATFORD HALL,VA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-STRATFORD HALL,VA,194,,164.27,70.76,14.62,0.606,0.692,1.919,3.217,facility_2011.xls
495045,MANORCARE HEALTH SERVICES-STRATFORD HALL,VA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-STRATFORD HALL,VA,194,,163.21,72.46,13.77,0.545,0.735,1.867,3.147,facility_2012.xls
495045,MANORCARE HEALTH SERVICES-STRATFORD HALL,VA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-STRATFORD HALL,VA,194,,140.89,69.94,18.4,0.752,0.644,1.899,3.296,facility_2013.xls
495102,MANORCARE HEALTH SERVICES-ARLINGTON,VA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-ARLINGTON,VA,171,,,53.46,22.01,0.2955974842767295,1.2814465408805031,2.020125786163522,3.597169811320754,facil2009new.xls
495102,MANORCARE HEALTH SERVICES-ARLINGTON,VA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-ARLINGTON,VA,171,,,69.87,12.82,0.4586538461538461,1.353205128205128,1.8429487179487176,3.654807692307692,facil2010new.xls
495102,MANORCARE HEALTH SERVICES-ARLINGTON,VA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-ARLINGTON,VA,161,,137.48,64.47,19.74,0.419,1.222,1.685,3.326,facility_2011.xls
495102,MANORCARE HEALTH SERVICES-ARLINGTON,VA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-ARLINGTON,VA,161,,129.32,60.14,28.99,0.556,1.239,1.665,3.461,facility_2012.xls
495102,MANORCARE HEALTH SERVICES-ARLINGTON,VA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-ARLINGTON,VA,161,,126.21,63.08,23.85,0.502,0.989,1.743,3.233,facility_2013.xls
495217,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,145,,,46.04,30.22,0.3992805755395684,1.089568345323741,2.0205035971223024,3.5093525179856115,facil2009new.xls
495217,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,155,,,54.4,20.8,0.7176,1.0488000000000002,2.0196,3.786,facil2010new.xls
495217,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,150,,129.63,46.62,33.08,0.715,0.961,2.023,3.699,facility_2011.xls
495217,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,155,,133.83,54.41,26.47,0.752,0.872,1.946,3.57,facility_2012.xls
495217,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-FAIR OAKS,VA,155,,135.04,60.28,26.24,0.761,1.023,1.991,3.776,facility_2013.xls
495283,MANORCARE HEALTH SERVICES-IMPERIAL,VA,Healthpeak / HCR ManorCare,2009,-2,MANORCARE HEALTH SERVICES-IMPERIAL,VA,128,,,37.9,31.45,0.3205645161290322,0.9786290322580644,1.6870967741935483,2.986290322580645,facil2009new.xls
495283,MANORCARE HEALTH SERVICES-IMPERIAL,VA,Healthpeak / HCR ManorCare,2010,-1,MANORCARE HEALTH SERVICES-IMPERIAL,VA,128,,,39.32,23.93,0.4316239316239316,0.984188034188034,1.7910256410256409,3.206837606837606,facil2010new.xls
495283,MANORCARE HEALTH SERVICES-IMPERIAL,VA,Healthpeak / HCR ManorCare,2011,0,MANORCARE HEALTH SERVICES-IMPERIAL,VA,128,,113.91,55.05,25.69,0.366,0.945,1.33,2.641,facility_2011.xls
495283,MANORCARE HEALTH SERVICES-IMPERIAL,VA,Healthpeak / HCR ManorCare,2012,1,MANORCARE HEALTH SERVICES-IMPERIAL,VA,128,,117.17,55.65,19.13,0.407,0.874,1.639,2.92,facility_2012.xls
495283,MANORCARE HEALTH SERVICES-IMPERIAL,VA,Healthpeak / HCR ManorCare,2013,2,MANORCARE HEALTH SERVICES-IMPERIAL,VA,128,,117.9,47.62,34.13,0.487,0.727,1.583,2.796,facility_2013.xls
